lambda_1,lambda_2,lambda_3,x_opt_1,x_opt_2,x_opt_3
0.8559468013882938,0.012516069029306841,0.13153712958239935,1.8746750010902329,1.8746749822766888,1.874674980310876
0.20380734702011463,0.19601218002834941,0.600180472951536,-1.4618445512277372,-1.4618445223963379,-1.4618444433929034
0.5046522495196816,0.37355046809181536,0.12179728238850306,-2.0,-2.0,-2.0
0.570201662527945,0.21327111836222687,0.21652721910982803,-1.5044997704340628,-1.5044997402491236,-1.5044998107815166
0.04332931094063737,0.6434524005701089,0.3132182884892538,-2.0,-2.0,-2.0
0.05743695766417807,0.32675553423964165,0.6158075080961802,-1.562396449674755,-1.5623964023160886,-1.5623964425775656
0.20185587031168675,0.12621099251508824,0.6719331371732251,-1.4080052086202566,-1.4080052479673884,-1.4080052414950381
0.3386250826606472,0.618977864302656,0.042397053036696865,-2.0,-2.0,-2.0
0.11296381052160931,0.3983455592473783,0.48869063023101245,-1.6504535740747106,-1.6504535735377215,-1.6504535264721463
0.059862987675020914,0.9274129450262768,0.01272406729870215,-2.0,-2.0,-2.0
0.029264189201241783,0.23530599752896636,0.7354298132697918,-1.487532080905102,-1.4875320612084735,-1.4875320112533046
0.030028731559956192,0.7165430658026531,0.2534282026373906,-2.0,-2.0,-2.0
0.02822793246522969,0.6223684078923772,0.34940365964239317,-1.968432053390168,-1.968432036839676,-1.9684320403468196
0.4808594786284021,0.5180777270005873,0.001062794371010696,-2.0,-2.0,-2.0
0.31577138626320644,0.174540957782935,0.5096876559538585,-1.441563764321696,-1.441563767732064,-1.441563810854899
0.4373781844927656,0.350448944083975,0.2121728714232594,-1.77376734353346,-1.7737673609457576,-1.7737673734070896
0.06657517011455133,0.5135929862966205,0.4198318435888282,-1.7896387295553813,-1.7896387464068075,-1.7896388227242084
0.12618243851135158,0.014913569175327091,0.8589039923133213,-1.3470188924700457,-1.347018124837804,-1.347017827305974
0.020505598769581104,0.40667853841497215,0.5728158628154467,-1.6309830307128796,-1.630983028981607,-1.6309830321568812
0.2460744855982346,0.7505357280947367,0.0033897863070286886,-2.0,-2.0,-2.0
0.13991790000438667,0.7155705896582286,0.14451151033738469,-2.0,-2.0,-2.0
0.16163636014958088,0.01547132703733255,0.8228923128130866,-1.3424127341371626,-1.3424128313357802,-1.3424128048416033
0.07268102520144126,0.7950598233588395,0.13225915143971928,-2.0,-2.0,-2.0
0.6706987477764547,0.32612250277500043,0.003178749448544848,-2.0,-2.0,-2.0
0.4956032029267615,0.40021063245810673,0.1041861646151316,-2.0,-2.0,-2.0
0.7321853430295094,0.26216814534215904,0.00564651162833141,-2.0,-2.0,-2.0
0.43294514890346786,0.23030732964348158,0.33674752145305054,-1.512672037247586,-1.5126720487714675,-1.5126720455170437
0.2557766391755808,0.6933717740976781,0.05085158672674115,-2.0,-2.0,-2.0
0.14009225277429405,0.16991598338158892,0.6899917638441171,-1.442216915621482,-1.4422169854996425,-1.4422169788653842
0.38415376706081555,0.41459797083974753,0.20124826209943691,-1.911996605555141,-1.9119965971378632,-1.9119965959759293
0.09955161237907845,0.30169798050982916,0.5987504071110926,-1.54606554528295,-1.5460655575454851,-1.5460655531759544
0.1929831912349528,0.5986186823942308,0.20839812637081653,-2.0,-2.0,-2.0
0.8134455868312438,0.02674321732270183,0.15981119584605455,-0.9445621591490775,1.723826693861596,1.7238266814414869
0.08471676178813274,0.08868367358197896,0.8265995646298884,-1.392799468777012,-1.392799458717438,-1.3927994490649789
0.7065824844599217,0.207483648553872,0.08593386698620649,-1.5329097476285554,-1.532909685717402,-1.5329096824989747
0.490900980237317,0.11850015241124269,0.39059886735144034,-1.3628947086644965,-1.3628947386804684,-1.3628947132811893
0.4399799980111005,0.1293943219988545,0.43062567999004514,-1.3849129820292063,-1.3849129396641735,-1.3849129662156665
0.6978281413022263,0.1839693565211091,0.11820250217666485,-1.4324519359286463,-1.4324518638738049,-1.4324519003620002
0.04151865119240214,0.5569015900989395,0.4015797587086584,-1.8452198736567307,-1.8452198687398365,-1.845219875258068
0.5384652762293038,0.3738350048913862,0.08769971887931002,-2.0,-2.0,-2.0
0.34930151656098335,0.18558988840306978,0.46510859503594687,-1.4519383994087285,-1.451938393893919,-1.4519383983935463
0.3134027797383321,0.3824693662328518,0.30412785402881615,-1.7307451138355765,-1.7307450437177965,-1.7307452229108249
0.46696466225685224,0.15174948113563078,0.3812858566075169,-1.4063465899494114,-1.4063465946630471,-1.4063465955826373
0.0008387924695188277,0.8133841902506105,0.1857770172798706,-2.0,-2.0,-2.0
0.29875087080919377,0.6467375117459608,0.05451161744484534,-2.0,-2.0,-2.0
0.6843554759187381,0.009688755154683778,0.3059557689265781,-1.1241839033795962,-1.124184091727109,-1.1241846699500064
0.8297671070666628,0.05581418138135178,0.1144187115519854,-0.9477273708469114,-0.9477273706823852,-0.9477273735839682
0.6949781156404813,0.29380592744945544,0.011215956910063345,-2.0,-2.0,-2.0
0.28577052732026503,0.5850688403353137,0.12916063234442127,-2.0,-2.0,-2.0
0.3211374223156375,0.37435896073503794,0.30450361694932443,-1.7197057265171611,-1.719705736653594,-1.719705753102503
0.35759787518532554,0.203349548098519,0.4390525767161555,-1.4714097745355612,-1.4714097885028765,-1.4714097707400746
0.2543273975457968,0.10961056527914223,0.636062037175061,-1.3913033922402935,-1.3913033946961395,-1.3913034056556195
0.6889958287430976,0.21204179063436873,0.0989623806225336,-1.5433893429455434,-1.5433893071186013,-1.5433892722076217
0.41535843473830986,0.14390844412603054,0.44073312113565966,-1.4037741712493559,-1.4037742727669855,-1.4037741351149946
0.37957067701050673,0.5658888721113114,0.05454045087818181,-2.0,-2.0,-2.0
0.05001744629472877,0.9110143375575294,0.038968216147741964,-2.0,-2.0,-2.0
0.328010712642673,0.10176452103092284,0.5702247663264042,-1.3762743883365283,-1.376274380960472,-1.376274402320768
0.03684313871689304,0.3978767352710592,0.5652801260120478,-1.626365141234616,-1.626365152305903,-1.6263651418430376
0.09308852791736609,0.7767387840883354,0.13017268799429843,-2.0,-2.0,-2.0
0.11760435221762977,0.31640809742954135,0.5659875503528288,-1.5625995398032506,-1.5625998144583273,-1.5625998201246705
0.17913330558350393,0.6652761664042595,0.15559052801223666,-2.0,-2.0,-2.0
0.13133646126802012,0.6614415222938037,0.20722201643817623,-2.0,-2.0,-2.0
0.3502036490434702,0.5758953747272451,0.07390097622928496,-2.0,-2.0,-2.0
0.6011321988388904,0.17925091013907143,0.21961689102203816,-1.4326725965936873,-1.4326725752705036,-1.4326725972171068
0.6939424556774405,0.12263080445514354,0.18342673986741592,-1.2784152040748875,-1.2784151283514964,-1.2784150484917431
0.30242584206475986,0.04036449144603884,0.6572096664892012,-1.3345488577671492,-1.3345489547167912,-1.3345489586057162
0.055030140201117766,0.20023986025578563,0.7447299995430966,-1.4639103717706103,-1.463910370576352,-1.4639103779688107
0.3080871339198042,0.35493874577157364,0.3369741203086223,-1.6735100449501468,-1.6735099945088918,-1.6735100870216129
0.8260360942217516,0.11247461184762128,0.06148929393062705,-1.0441404520470163,-1.0441403165275769,-1.0441402974443121
0.33116234407004114,0.49582358643023733,0.17301406949972145,-2.0,-2.0,-2.0
0.010608186011390719,0.11454426422252037,0.8748475497660889,-1.4123002083487446,-1.412300198130059,-1.4123001832692776
0.30112361938383725,0.5382535690635262,0.1606228115526368,-2.0,-2.0,-2.0
0.20392511980336986,0.6273946993591801,0.1686801808374499,-2.0,-2.0,-2.0
0.16953023630015474,0.08468657994171729,0.7457831837581279,-1.382828574586705,-1.3828285718668378,-1.3828285632190853
0.6875196862511376,0.048489048563392145,0.2639912651854703,-1.1678149681725083,-1.1678150125250712,-1.1678150461687298
0.28136759810131173,0.39100918139193697,0.3276232205067513,-1.7239221812846874,-1.723922175221272,-1.7239221893805337
0.09419243574849907,0.18764672872580984,0.718160835525691,-1.4553339991316103,-1.4553339928274203,-1.4553339857543448
0.43327965850005584,0.006668732750040148,0.5600516087499041,-1.2762038470142578,-1.2762038678890917,-1.2762038686170918
0.8087355233099744,0.03991619351115226,0.15134828317887328,1.706690942476286,1.706690993268689,1.706691406772367
0.31006592901968244,0.6748634003123849,0.015070670667932485,-2.0,-2.0,-2.0
0.04704020437158684,0.11210216449452076,0.8408576311338924,-1.4089298805914958,-1.4089301146613882,-1.4089302946358397
0.03420521488565302,0.9412808525126449,0.024513932601702093,-2.0,-2.0,-2.0
0.01987025942492925,0.8135520006548528,0.16657773992021788,-2.0,-2.0,-2.0
0.3125480026733555,0.5714393968920393,0.11601260043460541,-2.0,-2.0,-2.0
0.2782133496663319,0.5166849163263382,0.20510173400732998,-2.0,-2.0,-2.0
0.7711327409828276,0.0523787706118095,0.17648848840536296,-1.05825452440131,-1.058254536354408,-1.058254738349653
0.2830090579658954,0.2995374832233839,0.41745345881072066,-1.5783830109449022,-1.5783830155709233,-1.5783830192998587
0.37722087949618194,0.39257676682800335,0.2302023536758149,-1.8237591728314688,-1.8237592156854996,-1.8237591707161933
0.10479832302913292,0.8146003441675518,0.08060133280331523,-2.0,-2.0,-2.0
0.20510850265612518,0.10052939191704005,0.6943621054268347,-1.3897541801911062,-1.389754211101612,-1.3897541948537044
0.09762885365964892,0.3516123557143462,0.5507587906260047,-1.59378359634199,-1.5937835989342728,-1.5937835987060804
0.732409517604113,0.1458935543004564,0.12169692809543056,-1.2954078745780084,-1.2954079121284412,-1.2954079206028446
0.11231434090744767,0.4103421985338954,0.477343460558657,-1.6651490447474395,-1.665149002922766,-1.6651490082561997
0.24998813711669465,0.47215658450592574,0.2778552783773797,-1.8796166087962893,-1.8796166151514666,-1.8796166001270695
0.20504102296237495,0.43978658133286413,0.35517239570476083,-1.7609430825700052,-1.7609430933380816,-1.7609430649345483
0.5613097545473031,0.17969932053570814,0.2589909249169887,-1.4369454886103017,-1.4369454575799199,-1.4369455137174376
0.559232388424144,0.23927907063682669,0.20148854093902924,-1.5638681004787671,-1.5638680983721718,-1.5638680969358119
0.4561556526629261,0.21830336791517438,0.32554097942189947,-1.4973543196072063,-1.4973543526004762,-1.4973543963173404
0.08416116874867124,0.6568085711807345,0.25903026007059415,-2.0,-2.0,-2.0
0.1511985457095038,0.002918239008962629,0.8458832152815334,-1.336974149337406,-1.3369741571121994,-1.3369741559164248
0.10030036364784783,0.2017582754004312,0.697941360951721,-1.465395198530037,-1.4653951413265498,-1.4653952743845535
0.21674786517022462,0.7383165638518355,0.044935570977939855,-2.0,-2.0,-2.0
0.07148809741395223,0.33814593412500954,0.5903659684610383,-1.5752280026763597,-1.5752279821876902,-1.5752279842664765
0.3600965923361304,0.3690653619954854,0.27083804566838426,-1.7404193450116776,-1.7404193513684822,-1.7404193292921242
0.4267373856371416,0.16457327720281398,0.4086893371600444,-1.4255795519972863,-1.4255795962466042,-1.4255794557278392
0.2393591130818336,0.27512770760990807,0.4855131793082583,-1.5400300584454008,-1.540030028513659,-1.5400300694124671
0.2648093041316382,0.7108998900110279,0.024290805857333952,-2.0,-2.0,-2.0
0.12957075223417727,0.12717528550710028,0.7432539622587225,-1.413386351251301,-1.4133863520228587,-1.4133863499761128
0.579097284503749,0.03759077695404576,0.38331193854220524,-1.239588190339035,-1.2395881775916877,-1.2395882181169782
0.21768650201052395,0.2713413709414664,0.5109721270480096,-1.532820193871195,-1.5328201495020277,-1.5328201940427386
0.15080647392153912,0.15507913303853746,0.6941143930399235,-1.4313268809819957,-1.4313268783041433,-1.4313268651702722
0.4628516754097678,0.04384674655654532,0.49330157803368696,-1.296744238751958,-1.2967442326867038,-1.2967442446380744
0.04182743781253226,0.21510810818072373,0.7430644540067439,-1.4738784883947798,-1.473878489837532,-1.473878482218247
0.0682975702084217,0.8388753671903006,0.09282706260127767,-2.0,-2.0,-2.0
0.7440694358845107,0.09520220353163288,0.16072836058385637,-1.1702112358183063,-1.1702114146680975,-1.170211249483095
0.07605549309481098,0.6732132791570797,0.25073122774810924,-2.0,-2.0,-2.0
0.013931399476363945,0.6821627879631725,0.30390581256046356,-2.0,-2.0,-2.0
0.658896146178669,0.23320968607999834,0.10789416774133259,-1.616121432107645,-1.6161213724245973,-1.6161214459045246
0.08456921822419687,0.7787951618499481,0.13663561992585502,-2.0,-2.0,-2.0
0.14662573836694914,0.30215372294307397,0.551220538689977,-1.5534574103639471,-1.5534574561195016,-1.5534574048053214
0.10386929151798598,0.13899642392272116,0.7571342845592928,-1.4224067174448685,-1.4224066779346904,-1.4224066963650523
0.24673035196658955,0.05304331321605125,0.7002263348173593,-1.352655345655057,-1.352655298237138,-1.3526553449899394
0.060596907717029656,0.7828948223600357,0.15650826992293454,-2.0,-2.0,-2.0
0.21645798180968773,0.7120043483077775,0.0715376698825349,-2.0,-2.0,-2.0
0.7358392478382776,0.1390358253287036,0.1251249268330187,-1.2738989743725242,-1.2738989615332932,-1.2738989720791465
0.3003394133114667,0.39901068857461774,0.30064989811391557,-1.7555435146048533,-1.7555435444860288,-1.755543538532006
0.5079822109804408,0.41907002400203935,0.07294776501751987,-2.0,-2.0,-2.0
0.2299707886590663,0.5801378003979365,0.18989141094299727,-2.0,-2.0,-2.0
0.04726145437930259,0.2870018111418964,0.6657367344788011,-1.5274866339325883,-1.527486670215325,-1.5274866092891615
0.05082231099283298,0.9045836803139953,0.04459400869317172,-2.0,-2.0,-2.0
0.020761503814320875,0.3598601255176325,0.6193783706680466,-1.585869230101852,-1.5858694447331385,-1.585869367056317
0.24591926172576273,0.38956144392560615,0.36451929434863123,-1.6982714894351123,-1.6982714890758475,-1.6982714973986968
0.2898544568642365,0.08447625432894362,0.6256692888068198,-1.3682616406776484,-1.3682615766559765,-1.3682615968910063
0.4989933917630434,0.06536540610985027,0.4356412021271062,-1.3043015236139874,-1.3043015661650443,-1.3043016339913798
0.1786015491405594,0.6627455836405174,0.15865286721892313,-2.0,-2.0,-2.0
0.4000029997578194,0.13464413340096223,0.4653528668412185,-1.3961182855186958,-1.3961182952482125,-1.39611831291441
0.5484214902876632,0.13638941357094667,0.3151890961413901,-1.3712399120255043,-1.3712399090666856,-1.3712399308440224
0.5797824027948111,0.3672077721244402,0.05300982508074876,-2.0,-2.0,-2.0
0.09168882621631587,0.4456614238887813,0.4626497498949028,-1.7026873723480576,-1.7026873549592223,-1.7026873927639017
0.0406613313893508,0.6443626554139535,0.31497601319669555,-2.0,-2.0,-2.0
0.6241056643310539,0.0731284343329148,0.30276590133603143,-1.2528612654445206,-1.2528608930715772,-1.2528607269553758
0.057258188838908514,0.7822626033396552,0.1604792078214363,-2.0,-2.0,-2.0
0.7060400770672925,0.02508033090010606,0.2688795920326013,-1.1173018980138976,-1.1173019103341724,-1.1173018801416803
0.050159524380686125,0.7358295138686981,0.2140109617506158,-2.0,-2.0,-2.0
0.0037453261594767593,0.44268046919856013,0.553574204641963,-1.6640569213740255,-1.66405692947787,-1.6640569272803711
0.2640369495462218,0.1801172715788785,0.5558457788748996,-1.4478990018875162,-1.447899025486823,-1.4478990167305112
0.09435862638320969,0.6103933382390239,0.29524803537776645,-2.0,-2.0,-2.0
0.24770809789313608,0.7076261386898011,0.0446657634170627,-2.0,-2.0,-2.0
0.0696555481699681,0.512857796455441,0.41748665537459084,-1.7905963003094925,-1.790596325040249,-1.790596323033355
0.7109563817741859,0.1950315585747544,0.09401205965105984,-1.4749376913883268,-1.4749375876801232,-1.4749375481948677
0.45835513534231387,0.11885410151524668,0.4227907631424395,-1.370336873124662,-1.3703368893994925,-1.3703369523559135
0.2874909220681602,0.383638156494094,0.3288709214377459,-1.7139472434958571,-1.713947242452184,-1.7139472566799792
0.6344092700394911,0.2326352672347387,0.13295546272577027,-1.58903782573315,-1.5890376704604763,-1.5890378832321714
0.32758824879300613,0.4875875473300242,0.18482420387696974,-2.0,-2.0,-2.0
0.7301823182711868,0.2282662551634147,0.04155142656539849,-1.757275433501639,-1.757275419688626,-1.7572754274481999
0.12395068786237416,0.6024639040800212,0.27358540805760456,-2.0,-2.0,-2.0
0.24040725432725407,0.25230466494400283,0.507288080728743,-1.5158648429492292,-1.5158648177092402,-1.515864887490949
0.38494191871769645,0.039574976878181484,0.575483104404122,-1.3158154515647928,-1.3158156057397856,-1.3158153418690295
0.5089121081639429,0.3121772789113257,0.17891061292473137,-1.7412101666342163,-1.7412101490306862,-1.7412101649121163
0.7807062971360451,0.01935872754289198,0.1999349753210628,1.6447084614718095,1.6447081286521301,-0.9975427390500502
0.009556628017792414,0.052242811668923236,0.9382005603132842,-1.3791623352752205,-1.3791623338157655,-1.3791623298247655
0.23525480751895242,0.6803209583029786,0.0844242341780691,-2.0,-2.0,-2.0
0.20590166386767117,0.526280307991422,0.2678180281409068,-1.971360471049028,-1.9713604836223084,-1.9713604766922437
0.06393524831940715,0.4382270549239059,0.4978376967566871,-1.6809490076635303,-1.6809489429539635,-1.6809489587762187
0.455873520619668,0.5415624970022282,0.0025639823781037374,-2.0,-2.0,-2.0
0.10506395192615774,0.2501833152156905,0.6447527328581517,-1.5026050958090207,-1.502605059023229,-1.5026050713375254
0.03978489404100129,0.2659854195837575,0.6942296863752412,-1.510478438801643,-1.5104784345412579,-1.5104784389773214
0.20828072524154262,0.10734406381597883,0.6843752109424786,-1.3941565688031163,-1.394156624052929,-1.3941565777814253
0.0035992942221185547,0.8550924688205842,0.14130823695729725,-2.0,-2.0,-2.0
0.1626810524060783,0.7897962094908603,0.04752273810306143,-2.0,-2.0,-2.0
0.2662511789545495,0.30004837201218953,0.43370044903326105,-1.5747942335230525,-1.5747942256281815,-1.5747942775877541
0.789719913471704,0.16334787687767616,0.046932209650619915,-1.2747776140718547,-1.2747776078926807,-1.2747775661334866
0.3567450764579721,0.16455562101352222,0.4786993025285058,-1.4300415625848166,-1.430041558371532,-1.430041562533264
0.19824089279220955,0.2593086483836259,0.5424504588241645,-1.5184185104793815,-1.5184186404931164,-1.5184185974359146
0.01199983199752576,0.33490794786289796,0.6530922201395764,-1.5625482308471348,-1.5625482457872155,-1.5625482473849082
0.7675186450395073,0.19199370822441936,0.040487646736073246,-1.4653180281112723,-1.4653180052634294,-1.4653180518137092
0.506171552837298,0.14988874500022428,0.34393970216247766,-1.3983382036205727,-1.3983382119253824,-1.3983382070702874
0.03327604301440867,0.8794678625528212,0.08725609443277009,-2.0,-2.0,-2.0
0.02208323709526761,0.33440964750124696,0.6435071154034854,-1.5636377478904206,-1.5636377257821157,-1.5636377393698377
0.0936081594729868,0.17642211503490193,0.7299697254921113,-1.4475826887907215,-1.4475827433831987,-1.4475829023292857
0.6611491357861288,0.038526679159989315,0.3003241850538819,-1.1810342043242876,-1.1810347690437046,-1.1810332913344093
0.30559831894670314,0.5144323361276885,0.17996934492560837,-2.0,-2.0,-2.0
0.6489877728202647,0.28867035691433124,0.06234187026540404,-2.0,-2.0,-2.0
0.5069319428165551,0.41770212281569713,0.07536593436774791,-2.0,-2.0,-2.0
0.7134932045185143,0.10838677059394526,0.17812002488754053,-1.2325765963735116,-1.2325765444694885,-1.232576624125296
0.2472556190138103,0.2519742443505722,0.5007701366356176,-1.5162586546563148,-1.5162586371033546,-1.5162586435090342
0.45110755812268943,0.3891702691044282,0.1597221727728823,-1.9562705608814366,-1.956270560238013,-1.9562705842580557
0.08473381306050853,0.4393037203019174,0.47596246663757413,-1.691042470206083,-1.691042450401877,-1.6910423706066666
0.1035314448754733,0.02316372220182069,0.873304832922706,-1.3543482552780421,-1.3543482362828425,-1.3543482604365484
0.8096457645993261,0.08438385461629158,0.10597038078438226,-1.032275489902876,-1.0322756082170381,-1.0322755116595834
0.3509441031651398,0.4359888048034962,0.2130670920313639,-1.9280550686461178,-1.9280549914007654,-1.9280550076081389
0.31932390386781856,0.03554934038875624,0.6451267557434253,-1.327834050100253,-1.3278340281280194,-1.3278340301122578
0.2539885421645613,0.541845996577156,0.20416546125828264,-2.0,-2.0,-2.0
0.15573866212813334,0.5902513352401205,0.2540100026317462,-2.0,-2.0,-2.0
0.04021786927644262,0.060500957000953016,0.8992811737226044,-1.3808321544421056,-1.3808320856469356,-1.3808320908185352
0.6879749005193365,0.18732072481780976,0.12470437466285385,-1.4450746253967337,-1.4450745579922009,-1.4450745784486632
0.3231940835339552,0.36270403185825245,0.31410188460779237,-1.6975109063170508,-1.697510914315704,-1.6975109043655507
0.6753276599685845,0.3103432318163571,0.014329108215058464,-2.0,-2.0,-2.0
0.13436148173388224,0.42234816459794056,0.44329035366817715,-1.6905842879138235,-1.690584307663299,-1.6905842755198512
0.6404002753327044,0.34544050588856395,0.014159218778731606,-2.0,-2.0,-2.0
0.2830599782856815,0.30315698769505456,0.4137830340192638,-1.5832151120042024,-1.5832151104522938,-1.5832151184800287
0.3922732294278448,0.2103932067101413,0.39733356386201385,-1.4812491709663065,-1.4812491635361147,-1.481249152269397
0.27785994032014827,0.7201372136863071,0.002002845993544745,-2.0,-2.0,-2.0
0.2795957333490727,0.292707587873873,0.42769667877705425,-1.5686511252498003,-1.5686511305524242,-1.5686511394350833
0.5244072089428101,0.2994659638393067,0.17612682721788323,-1.7165496193320784,-1.7165495968925142,-1.716549611220733
0.5593569419724392,0.38855848230183443,0.05208457572572649,-2.0,-2.0,-2.0
0.22904612171695876,0.7068002619484722,0.06415361633456892,-2.0,-2.0,-2.0
0.22423513517458227,0.5402924070799004,0.23547245774551728,-2.0,-2.0,-2.0
0.1422092706568796,0.6781140717249478,0.17967665761817253,-2.0,-2.0,-2.0
0.014649291909087606,0.7363241174225079,0.24902659066840452,-2.0,-2.0,-2.0
0.14723869278285992,0.36882638275405744,0.48393492446308267,-1.6261323019181508,-1.6261323073020886,-1.626132220677971
0.5677751348898734,0.2040058347876944,0.22821903032243224,-1.4839572135717574,-1.4839572353648895,-1.4839572446885214
0.264005327414003,0.6434066930160167,0.09258797956998022,-2.0,-2.0,-2.0
0.3370092366634413,0.6559887833046816,0.007001980031876991,-2.0,-2.0,-2.0
0.6639874291959182,0.06244944924297279,0.27356312156110907,-1.2086995025512077,-1.20870054271787,-1.2087004332116789
0.35973728752348977,0.47345067966884874,0.1668120328076615,-2.0,-2.0,-2.0
0.47345187609114087,0.15980321905810166,0.3667449048507576,-1.4155782792475524,-1.4155782838444455,-1.415578292661408
0.15344392228936432,0.6972167880576288,0.14933928965300702,-2.0,-2.0,-2.0
0.6037793519275941,0.03555530788438438,0.3606653401880216,-1.2221555212368678,-1.222155327953254,-1.2221555483132165
0.714392925577961,0.12732792773392804,0.15827914668811094,-1.2693513088226798,-1.2693513074514795,-1.2693513062736592
0.7243317690217995,0.04982242322394666,0.22584580775425386,-1.1262379891942755,-1.1262382400231226,-1.1262381354376385
0.034362354780845344,0.5948479891944091,0.37078965602474556,-1.9132264685386897,-1.9132264882279932,-1.9132264585164271
0.35527416892695,0.20504456024218962,0.4396812708308602,-1.4732586867729118,-1.4732586798518217,-1.4732586691858391
0.21954428696206807,0.05706226209894913,0.7233934509389828,-1.359218233735033,-1.3592182249445774,-1.3592181880499656
0.5944932741268617,0.06012209215088987,0.3453846337222485,-1.2553394610309117,-1.255339500745612,-1.2553394423942792
0.38926063892154605,0.35251134109841853,0.25822801998003536,-1.7269328492500962,-1.7269328671346553,-1.7269328676570288
0.2823265690955688,0.3053230671369896,0.41235036376744166,-1.5859230387273924,-1.5859231125016573,-1.5859230297596834
0.20197403488114418,0.5084518890007331,0.2895740761181228,-1.9127488460444901,-1.912748851134244,-1.9127488679065847
0.13180742559372877,0.3906514202216382,0.47754115418463305,-1.647671651006643,-1.6476716151666708,-1.6476716388344361
0.5075060778206412,0.22426628515374655,0.26822763702561236,-1.5150551633615454,-1.5150551837059194,-1.5150552039054759
0.0689131199940402,0.03770102624888338,0.8933858537570764,-1.3660045824243718,-1.3660045790785813,-1.366004591097847
0.4784277051028281,0.4239516745148794,0.09762062038229243,-2.0,-2.0,-2.0
0.35491352415325633,0.3667323693058787,0.27835410654086506,-1.7303217232922232,-1.7303217543437475,-1.730321746545494
0.04289076153592918,0.19273090715835212,0.7643783313057188,-1.4588248814613163,-1.458824964286163,-1.4588248782903965
0.1555416857490292,0.25613054414680647,0.5883277701041644,-1.5114357195315116,-1.5114357156943112,-1.5114357142003974
0.2816112109417118,0.4650422018096659,0.25334658724862225,-1.9050419059686912,-1.9050419295428933,-1.9050419425004812
0.5828287739653805,0.03834935584238307,0.3788218701922366,-1.2382069935971316,-1.238206841865132,-1.2382069690841746
0.11126250510700367,0.4523135662864104,0.4364239286065861,-1.7219746459455638,-1.7219746511783551,-1.7219746524684163
0.5898148594666827,0.04717889668407488,0.3630062438492425,-1.2435553588682593,-1.2435552133646746,-1.2435553428836268
0.14556016854014794,0.5108696796763611,0.34357015178349093,-1.8511948292379117,-1.851194818206789,-1.8511948033603667
0.017392287601622942,0.3081694823342715,0.6744382300641055,-1.541267185038438,-1.5412672014157702,-1.5412671906150999
0.03641258029140116,0.8432855355823352,0.1203018841262636,-2.0,-2.0,-2.0
0.2674527528121533,0.3748196093023009,0.3577276378855456,-1.6853980840023717,-1.6853980719799022,-1.6853980873607246
0.4403634334684918,0.0847060519831677,0.47493051454834057,-1.3402427890594604,-1.3402428215506306,-1.3402427696139956
0.523657319560722,0.02450332000784301,0.45183936043143497,-1.2554389607471312,-1.2554389312822016,-1.2554389146063945
0.4453442645830126,0.08909583745040922,0.4655598979665782,-1.3431790449245784,-1.3431791616319655,-1.3431787164484759
0.9042257599433741,0.0007287116871544832,0.09504552836947151,2.0,2.0,2.0
0.7137721444106399,0.054893536688501714,0.2313343189008585,-1.1467075566735583,-1.14670750176118,-1.1467074305664817
0.49805920716900093,0.19113932074860535,0.3108014720823939,-1.4579032486297152,-1.4579032363301077,-1.457903200833839
0.141592596746443,0.36905821295195546,0.4893491903016015,-1.62465301235617,-1.624653012251449,-1.62465300962875
0.11887341064533587,0.3594627919749242,0.5216637973797399,-1.6072614095201945,-1.6072613895871788,-1.6072614250251775
0.4243868947382545,0.09161772479465585,0.4839953804670897,-1.3504025797199812,-1.350402106664979,-1.35040221284515
0.12142516120445213,0.6777455192282904,0.20082931956725755,-2.0,-2.0,-2.0
0.1559753799026497,0.498156325781628,0.3458682943157224,-1.8345618420482896,-1.8345618137948303,-1.8345618389493539
0.408795185746095,0.1987680348680669,0.39243677938583815,-1.4672965120304193,-1.4672965349744402,-1.4672965149164363
0.7652616830112424,0.050518044205667946,0.1842202727830895,-1.0656986065223326,-1.0656985773934557,-1.0656985727817867
0.5166722277586263,0.46671003465060235,0.016617737590771457,-2.0,-2.0,-2.0
0.45776055128742427,0.11814681191499336,0.42409263679758236,-1.3697017785513772,-1.369701934990645,-1.369701851546318
0.38904566926160455,0.15473067753324568,0.4562236532051496,-1.4177702197822464,-1.417770254528103,-1.4177702103790844
0.3991729529876781,0.5539530756563107,0.046873971356011276,-2.0,-2.0,-2.0
0.36939288328901326,0.0669281679965464,0.5636789487144401,-1.3409110439801908,-1.3409111240441636,-1.3409110695593482
0.092956622744844,0.33925638127967683,0.5677869959754792,-1.580378512137918,-1.5803784980008229,-1.580378515500063
0.062299358629665,0.4891893158912077,0.4485113254791273,-1.7489365095031626,-1.7489364878496283,-1.748936483372423
0.3065403005420178,0.4185647182876934,0.27489498117028877,-1.8079726680988255,-1.807972674326271,-1.8079726871456447
0.08288716938363937,0.8891630828900545,0.027949747726306064,-2.0,-2.0,-2.0
0.03903127032618827,0.41835863784885663,0.5426100918249551,-1.6488574427050138,-1.6488574463809877,-1.6488574512515908
0.22447857048820075,0.26429028541776783,0.5112311440940313,-1.5263935371131307,-1.5263935410627891,-1.5263935446097465
0.19470813619396088,0.14581596488982584,0.6594758989162133,-1.4226991424210762,-1.422699152368098,-1.422699150540703
0.5183964993193192,0.41468123535063117,0.06692226533004976,-2.0,-2.0,-2.0
0.5269688971228351,0.3975488584724957,0.07548224440466923,-2.0,-2.0,-2.0
