lambda1,lambda2,lambda3,x_opt,cov_matrix,solution_covariance,objective_covariance,sensitivity_norm,P_matrix,P_flattened
0.08473242703782073,0.05099148504651723,0.8642760879156621,"[-1.371532549584292, -1.3715325460668675, -1.3715325494087547]","[[23.971918219433874, -6726.50507403894, 13308.024512116175], [-6726.50507403894, -33.80737382341614, -9588.274602731346], [13308.024512116175, -9588.274602731346, 4.748380543401964]]","[[0.00016827013448532583, 0.00016827035000594424, 0.00016827077742757966], [0.00016827035000594424, 0.00016827056554120803, 0.000168270992963541], [0.00016827077742757966, 0.000168270992963541, 0.0001682714204786597]]",1.1151966484251832,25071.3089747142,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.35897894505148953,0.11735368546016997,0.5236673694883405,"[-1.3852422781234017, -1.3852423533569282, -1.3852423824381603]","[[24.182835729575025, -6992.529782158136, 13737.805706023315], [-6992.529782158136, -35.2456836309214, -9662.49695260725], [13737.805706023315, -9662.49695260725, 5.239615585162305]]","[[0.0004173101407572612, 0.00041730981005505275, 0.00041730989339853645], [0.00041730981005505275, 0.00041730947935906545, 0.00041730956270554187], [0.00041730989339853645, 0.00041730956270554187, 0.00041730964606233914]]",1.2858610755044073,25728.87688923186,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6505977427547367,0.20711862871575537,0.14228362852950796,"[-1.5065684105112984, -1.506568440092407, -1.5065684327059548]","[[24.42954860626365, -10052.016530797231, 18731.105025873872], [-10052.016530797231, -51.28836424618921, -9439.134569354443], [18731.105025873872, -9439.134569354443, 11.556238208331138]]","[[0.0033332152938150873, 0.003333215631700384, 0.003333215597473585], [0.003333215631700384, 0.0033332159695875496, 0.0033332159353597446], [0.003333215597473585, 0.0033332159353597446, 0.0033332159011334453]]",2.0470222700145992,32893.65512274418,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.26399634796052385,0.26319634108233037,0.47280731095714584,"[-1.530470021867496, -1.5304700766310804, -1.5304699718123227]","[[24.0622766092649, -10562.516373188231, 20625.508326147326], [-10562.516373188231, -53.13921044316601, -9505.374757586935], [20625.508326147326, -9505.374757586935, 13.843107323442538]]","[[0.0003266086917354973, 0.0003266088498863364, 0.00032660881446670994], [0.0003266088498863364, 0.00032660900804187864, 0.0003266089726175113], [0.00032660881446670994, 0.0003266089726175113, 0.0003266089371989855]]",1.843288177992207,35421.24482082029,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5856018390727435,0.2115169877852117,0.2028811731420447,"[-1.5034103217348165, -1.503410273323965, -1.5034104098656227]","[[24.47387916512529, -9879.137887181563, 18769.38143011319], [-9879.137887181563, -50.12802877842777, -9560.046520564036], [18769.38143011319, -9560.046520564036, 11.492572176995353]]","[[0.0017456739856042403, 0.0017456741311189362, 0.0017456739702027522], [0.0017456741311189362, 0.0017456742766365236, 0.0017456741157207308], [0.0017456739702027522, 0.0017456741157207308, 0.0017456739548058946]]",1.9772362296670167,32902.37547877039,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5807220019973668,0.3693766107650931,0.049901387237540194,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, -38642.82937543507, 77285.65875087013], [-38642.82937543507, -193.21414687717535, 14389.86191438417], [77285.65875087013, 14389.86191438417, 114.59440083156807]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",7.577363113340121,123882.4871843434,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.10782716400291245,0.07519218180819513,0.8169806541888924,"[-1.3829787544726058, -1.3829787520190242, -1.3829787488575853]","[[24.15296072309019, -6939.639915649848, 13718.205583956262], [-6939.639915649848, -34.88294691592735, -9655.656769364852], [13718.205583956262, -9655.656769364852, 5.175970303599442]]","[[0.00017947002074043074, 0.0001794696666528209, 0.00017947002892290507], [0.0001794696666528209, 0.00017946931261149813, 0.0001794696748626598], [0.00017947002892290507, 0.0001794696748626598, 0.00017947003712757037]]",1.1588576484143092,25674.12657670884,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0701762429546983,0.25689559988595134,0.6729281571593503,"[-1.5056099272489485, -1.5056099282724689, -1.505609931625243]","[[24.455888759703726, -9803.367642111738, 19283.928375833453], [-9803.367642111738, -49.2456349733871, -9711.113260430579], [19283.928375833453, -9711.113260430579, 11.962119136837401]]","[[0.00017505371598577465, 0.00017505363236500855, 0.00017505367374134894], [0.00017505363236500855, 0.00017505354874500779, 0.00017505359012122195], [0.00017505367374134894, 0.00017505359012122195, 0.0001750536314976278]]",1.6193581822162821,33534.55574911543,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4318072328959802,0.20280451964895005,0.36538824745506976,"[-1.4732541506429087, -1.4732541498379501, -1.4732541407028057]","[[24.70957930262827, -8977.305941846225, 17447.19497684173], [-8977.305941846225, -45.29666902470417, -9784.31738515944], [17447.19497684173, -9784.31738515944, 9.640200124316678]]","[[0.0006221924618331696, 0.0006221926484809809, 0.0006221925656435186], [0.0006221926484809809, 0.0006221928351305754, 0.0006221927522921841], [0.0006221925656435186, 0.0006221927522921841, 0.0006221926694558531]]",1.6927183388559728,31007.446811031325,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4198945661525774,0.5080716414376695,0.072033792409753,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, -38642.82937543478, 77285.65875087057], [-38642.82937543478, -193.21414687717535, 14389.861914384453], [77285.65875087057, 14389.861914384453, 114.59440083156878]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",8.010179034848909,123882.48718434383,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8248122215544221,0.019493344621021598,0.15569443382455625,"[-0.9135845741073697, 1.7594513499227697, 1.7594513618395509]","[[-23.587537105255407, -25322.768059255977, -71824.46211537307], [-25322.768059255977, -17.17281662396406, -5565.940070832944], [-71824.46211537307, -5565.940070832944, -116.15951789455234]]","[[1.04356430528316, 0.8261096261903761, 0.8316300516629538], [0.8261096261903761, 1.811364937898987, 0.3146797307606624], [0.8316300516629538, 0.3146797307606624, 1.8130027999379956]]",3.8252573378068258,107990.5810834742,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0954669142768924,0.6742598774925281,0.23027320823057962,"[-2.0, -2.0, -2.0]","[[-35.97465478596007, -38642.829375434645, 77285.65875087043], [-38642.829375434645, -193.21414687717464, 14389.861914384312], [77285.65875087043, 14389.861914384312, 114.59440083156949]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",9.285285808298498,123882.48718434352,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.24665516794350098,0.5493291408037063,0.20401569125279267,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, -38642.82937543535, 77285.65875087028], [-38642.82937543535, -193.21414687717535, 14389.86191438417], [77285.65875087028, 14389.86191438417, 114.59440083156736]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",8.085899775771889,123882.48718434374,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.29079217830649307,0.07554130323906823,0.6336665184544388,"[-1.3615457088345417, -1.3615458595031016, -1.361545760592592]","[[23.792840501339008, -6552.4229904349695, 12919.362397707238], [-6552.4229904349695, -32.997395345396896, -9521.619556257192], [12919.362397707238, -9521.619556257192, 4.385316737540634]]","[[0.0003174238972156848, 0.0003174228595219138, 0.00031742305647763117], [0.0003174228595219138, 0.00031742182186019456, 0.00031742201881170587], [0.00031742305647763117, 0.00031742201881170587, 0.0003174222157656249]]",1.1728464175318092,24515.556198550858,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.49016819059765837,0.1192388753452162,0.39059293405712536,"[-1.3639082471708108, -1.3639082206490252, -1.3639082260057676]","[[23.828226907007632, -6604.608861017311, 12917.185078912751], [-6604.608861017311, -33.393853355939385, -9535.032105495631], [12917.185078912751, -9535.032105495631, 4.438515468963367]]","[[0.000781646108843157, 0.0007816465736755108, 0.0007816463453223596], [0.0007816465736755108, 0.0007816470385270306, 0.0007816468101664578], [0.0007816463453223596, 0.0007816468101664578, 0.0007816465818253936]]",1.2787556283636838,24551.668665892204,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.600232011624409,0.006392187963624614,0.3933758004119664,"[-1.1944480522584922, -1.1944479464607511, -1.1944481911737412]","[[19.072771299659408, -4309.127342357683, 0.0], [-4309.127342357683, -21.900757824489325, -7766.806831146837], [0.0, -7766.806831146837, 1.226168589511989]]","[[0.0005829924478914593, 0.0005829907986172494, 0.0005829942728620402], [0.0005829907986172494, 0.0005829891494333672, 0.0005829926236464025], [0.0005829942728620402, 0.0005829926236464025, 0.0005829960979661265]]",0.3722847817659379,12561.233161091122,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.25802423370999966,0.28922939816029847,0.4527463681297019,"[-1.5595888419707877, -1.559588848536812, -1.5595888580072426]","[[23.36390498091312, -11500.180388929166, 22418.61082042014], [-11500.180388929166, -57.84611224538274, -9198.475414674973], [22418.61082042014, -9198.475414674973, 16.39516576176483]]","[[0.0003333465820348299, 0.0003333464869379544, 0.00033334660973902], [0.0003333464869379544, 0.0003333463918431774, 0.0003333465146427021], [0.00033334660973902, 0.0003333465146427021, 0.0003333466374450131]]",1.995227405258926,37933.159385235995,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.14943951555359952,0.0008784991085272294,0.8496819853378732,"[-1.3361223004174905, -1.3361223162359266, -1.336122284688359]","[[23.28241866252192, -6120.0472142459, 0.0], [-6120.0472142459, -30.777891702445004, -9327.177406489254], [0.0, -9327.177406489254, 0.0]]","[[5.94250761371155e-05, 5.942535037450855e-05, 5.942476450320925e-05], [5.942535037450855e-05, 5.942562465612638e-05, 5.942503876451221e-05], [5.942476450320925e-05, 5.942503876451221e-05, 5.942445291098791e-05]]",0.44702875050144425,15776.689193334629,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3291181133313972,0.2103744127756359,0.4605074738929669,"[-1.4782018609230443, -1.4782018694419967, -1.4782018891623665]","[[24.688174560595755, -9086.757713890349, 17756.970886190047], [-9086.757713890349, -45.76233294844876, -9792.3563964968], [17756.970886190047, -9792.3563964968, 9.998357471759434]]","[[0.00039396360555517436, 0.00039396362018589444, 0.00039396348441607355], [0.00039396362018589444, 0.0003939636348173929, 0.00039396349904719685], [0.00039396348441607355, 0.00039396349904719685, 0.00039396336327817577]]",1.6380957485984509,31425.175462742434,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.35889867772006745,0.15811554642758646,0.4829857758523462,"[-1.4234819710546565, -1.4234818763774097, -1.4234819297462815]","[[24.608165290568706, -7777.916217481077, 15239.535896272826], [-7777.916217481077, -39.19806274327513, -9804.01873460721], [15239.535896272826, -9804.01873460721, 6.910959327677801]]","[[0.0004260663118966352, 0.00042606591520472775, 0.00042606646136787377], [0.00042606591520472775, 0.00042606551851583454, 0.0004260660646769747], [0.00042606646136787377, 0.0004260660646769747, 0.000426066610843308]]",1.4280195141193286,27887.60704234455,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.510879513581172,0.1472343038044946,0.34188618261433346,"[-1.3940288569276715, -1.394028878873172, -1.394028806339335]","[[24.300670384519485, -7179.142738317701, 13978.189393162416], [-7179.142738317701, -36.319415108647846, -9694.27146671805], [13978.189393162416, -9694.27146671805, 5.555722244198513]]","[[0.0009014440793754117, 0.0009014447486151498, 0.0009014450437745939], [0.0009014447486151498, 0.0009014454178966991, 0.0009014457130308923], [0.0009014450437745939, 0.0009014457130308923, 0.0009014460081879868]]",1.4052886152407722,26111.67320119314,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6913684228312892,0.2821669224912645,0.026464654677446256,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, -38642.82937543507, 77285.65875087028], [-38642.82937543507, -193.21414687717606, 14389.861914384453], [77285.65875087028, 14389.861914384453, 114.59440083156807]]","[[0.0006579063563545701, 0.0006579065705327638, 0.0006579063105661212], [0.0006579065705327638, 0.0006579067847110398, 0.0006579065247443149], [0.0006579063105661212, 0.0006579065247443149, 0.0006579062647776928]]",7.853483904201048,123882.48718434364,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.27616156550713467,0.2742203957717196,0.4496180387211457,"[-1.5451311660298241, -1.5451311827909713, -1.54513117411494]","[[23.743731351088115, -11027.459583137186, 21500.392073419902], [-11027.459583137186, -55.48263837783338, -9360.498708365554], [21500.392073419902, -9360.498708365554, 15.08037775639366]]","[[0.00034827960369950483, 0.00034827972586845877, 0.0003482796049019436], [0.00034827972586845877, 0.0003482798480391146, 0.0003482797270707447], [0.0003482796049019436, 0.0003482797270707447, 0.00034827960610493664]]",1.9287476802949504,36646.762339685105,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.13675285082880995,0.3286708604165666,0.5345762887546235,"[-1.5785211050084471, -1.578521053611261, -1.5785210840228303]","[[22.76766141816111, -12129.817703030312, 23728.49024881759], [-12129.817703030312, -60.944450301484565, -8970.30435170258], [23728.49024881759, -8970.30435170258, 18.293907009072186]]","[[0.00023260728812118985, 0.00023260742667505273, 0.00023260743040782566], [0.00023260742667505273, 0.00023260756522963682, 0.0002326075689626692], [0.00023260743040782566, 0.0002326075689626692, 0.00023260757269699813]]",2.037084303000646,39765.371135923895,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8789800068257232,0.02520867893534704,0.09581131423892973,"[2.0, 2.0, 2.0]","[[143.0680383433561, -36902.30282015932, 26886.883247981074], [-36902.30282015932, 62.59488567283462, 40694.30764934346], [26886.883247981074, 40694.30764934346, 19.82964947309558]]","[[1.063941558525355, 0.016695183340218276, -0.08995227195770172], [0.016695183340218276, 0.003702395155957458, 0.01785649718199983], [-0.08995227195770172, 0.01785649718199983, 0.7517824279865069]]",12.124239585833354,86495.35836309218,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5769572691012841,0.15571126334239616,0.2673314675563197,"[-1.3935772833337208, -1.3935772684395995, -1.3935772759118317]","[[24.291736527978003, -7182.096291156199, 13892.762336641197], [-7182.096291156199, -36.442020349752724, -9683.337409005688], [13892.762336641197, -9683.337409005688, 5.509567321328035]]","[[0.001418457184241255, 0.001418458125314005, 0.0014184579868591167], [0.001418458125314005, 0.0014184590663907826, 0.0014184589279340053], [0.0014184579868591167, 0.0014184589279340053, 0.0014184587894798253]]",1.4405724359690588,26013.81748559047,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.12289287037139239,0.1550593905308063,0.7220477390978014,"[-1.4323059164795648, -1.4323058853718327, -1.4323059748703266]","[[24.66640729220515, -7956.928946686474, 15689.405291708596], [-7956.928946686474, -39.99428343915454, -9836.035792191637], [15689.405291708596, -9836.035792191637, 7.3900016360969545]]","[[0.000190806825574804, 0.00019080641189456762, 0.0001908068973622877], [0.00019080641189456762, 0.00019080599822849582, 0.0001908064836899256], [0.0001908068973622877, 0.0001908064836899256, 0.00019080696916087795]]",1.3329118596561227,28503.294127824105,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.04538352703141425,0.023364195640153462,0.9312522773284323,"[-1.3610653403916133, -1.3610653237542218, -1.3610653327427968]","[[23.78834481562926, -6538.637262022675, 12948.55595625087], [-6538.637262022675, -32.855828587416624, -9518.924059240702], [12948.55595625087, -9518.924059240702, 4.383776322657695]]","[[0.00010935687370441054, 0.00010935702651695263, 0.0001093569490949573], [0.00010935702651695263, 0.00010935717934654668, 0.0001093571019179393], [0.0001093569490949573, 0.0001093571019179393, 0.00010935702449505632]]",0.8513781514992064,24536.89573463688,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.832737263671894,0.018797870534943972,0.1484648657931619,"[1.7860651470760482, 1.7860640184829844, 1.7860637544984341]","[[-45.92215755442304, 57180.36552498247, -30402.618227848525], [57180.36552498247, 77.34335304639951, 46883.315008833895], [-30402.618227848525, 46883.315008833895, -18.744587169466698]]","[[1.5296009300293185, 0.7707564208825066, 0.867298926507404], [0.7707564208825066, 1.5146180436554177, 0.8621378205202109], [0.867298926507404, 0.8621378205202109, 1.317901636258359]]",5.022208965439144,113066.02357910747,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.035596639403958,0.3262042843713312,0.6381990762247107,"[-1.558608109133332, -1.5586081028887742, -1.558608106915254]","[[23.40011481809441, -11429.742234826817, 22444.138243788955], [-11429.742234826817, -57.394400160335124, -9256.088350749395], [22444.138243788955, -9256.088350749395, 16.39454348970446]]","[[0.00017106429166304516, 0.00017106438751804783, 0.0001710643135314372], [0.00017106438751804783, 0.00017106448337614997, 0.00017106440938940837], [0.0001710643135314372, 0.00017106440938940837, 0.00017106433540399325]]",1.887485885785276,37948.796445989494,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.04702420856990217,0.37063933316463,0.5823364582654679,"[-1.6014683627747797, -1.6014683616870438, -1.601468356837144]","[[21.875314402505808, -12955.79091495597, 25380.690764829124], [-12955.79091495597, -65.05310870577716, -8611.302476834055], [25380.690764829124, -8611.302476834055, 20.76678600367785]]","[[0.00018931215885342845, 0.0001893121044031454, 0.00018931207087885464], [0.0001893121044031454, 0.00018931204995359727, 0.00018931201642875903], [0.00018931207087885464, 0.00018931201642875903, 0.0001893119829058703]]",2.1566882098136984,42099.621925317406,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2632266732626009,0.01716656881939494,0.7196067579180041,"[-1.326662822886723, -1.3266628107619318, -1.3266628105475626]","[[23.065239910562063, -5971.178789099873, 11803.188613283204], [-5971.178789099873, -30.064014513402526, -9247.14520817453], [11803.188613283204, -9247.14520817453, 3.3351919307060385]]","[[0.3493852579380543, 0.0018403272510087924, 0.0018403267717963328], [0.0018403272510087924, 0.00017199805189864828, 0.00017199814423820496], [0.0018403267717963328, 0.00017199814423820496, 0.00017199823663613763]]",1.1276613405575757,22824.576909992556,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4179700823378398,0.09065135435117214,0.49137856331098795,"[-1.3509064405749243, -1.3509062984346474, -1.3509063499099656]","[[23.583797483628288, -6371.996526724431, 12521.21736875793], [-6371.996526724431, -32.15861413636478, -9446.141245560575], [12521.21736875793, -9446.141245560575, 4.025730110436854]]","[[0.000534777929009476, 0.0005347801243778671, 0.0005347797380756079], [0.0005347801243778671, 0.0005347823199127947, 0.0005347819335904655], [0.0005347797380756079, 0.0005347819335904655, 0.0005347815472739538]]",1.1983182286476484,23942.16413996818,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8150369892537624,0.05254353151130155,0.132419479234936,"[-0.9741352108922352, -0.974135493054516, -0.9741354931474288]","[[10.938935638154668, -2786.3280851737923, -15665.385809775962], [-2786.3280851737923, -14.420864504212982, -4740.641804245964], [-15665.385809775962, -4740.641804245964, 1.474618761016]]","[[2.056019696542567, 2.0560194755434114, 2.056019550237326], [2.0560194755434114, 2.056019254544613, 2.0560193292383007], [2.056019550237326, 2.0560193292383007, 2.0560194039322255]]",3.3990071863498605,23479.428714583155,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2551473483832266,0.4976088335109529,0.24724381810582047,"[-1.9655025059515767, -1.965502507651681, -1.9655025195584332]","[[-29.270892062609732, -36823.06165904606, 69539.5540186402], [-36823.06165904606, -184.98377860755326, 12382.978727156484], [69539.5540186402, 12382.978727156484, 97.27380606916824]]","[[0.0009067849265386735, 0.00090678531567543, 0.0009067850400279194], [0.00090678531567543, 0.000906785704813199, 0.0009067854291652076], [0.0009067850400279194, 0.0009067854291652076, 0.0009067851535182239]]",6.718252811345342,112650.32511451449,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6354362025372791,0.025910559310128808,0.338653238152592,"[-1.1884610487536422, -1.1884610405376064, -1.188460258189438]","[[18.8473158236806, -4247.738622736197, 8384.288235155867], [-4247.738622736197, -21.638667050337812, -7698.288595554618], [8384.288235155867, -7698.288595554618, 1.1860022144265514]]","[[0.6734887966809424, 0.34405386921166503, 0.3174335302847657], [0.34405386921166503, 0.3620585536874648, 0.35369257935361276], [0.3174335302847657, 0.35369257935361276, 0.6915544023533051]]",0.5921166201006204,17181.5966864327,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.31091339214710384,0.07104961845582389,0.6180369893970723,"[-1.3550242106452641, -1.3550242084739987, -1.3550242240409736]","[[23.66914571345884, -6438.990373554709, 12693.919303097693], [-6438.990373554709, -32.43571803002361, -9475.884682231452], [12693.919303097693, -9475.884682231452, 4.167930486449478]]","[[0.00034143112798737705, 0.00034143143674823437, 0.00034143183175371555], [0.00034143143674823437, 0.00034143174552520164, 0.00034143214052707817], [0.00034143183175371555, 0.00034143214052707817, 0.0003414325355504686]]",1.1617276578189042,24182.199637468417,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.30076030698219347,0.23126624993648082,0.46797344308132577,"[-1.4992658366836236, -1.4992659198417375, -1.4992658608331892]","[[24.52614526961696, -9652.42633784257, 18858.332603056737], [-9652.42633784257, -48.58805227648837, -9713.03137173912], [18858.332603056737, -9713.03137173912, 11.436720748265117]]","[[0.00036033130295202857, 0.0003603312574230218, 0.0003603312459472269], [0.0003603312574230218, 0.000360331211895584, 0.0003603312004194923], [0.0003603312459472269, 0.0003603312004194923, 0.00036033118894460196]]",1.715192452165676,32959.08274718766,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4853808914704173,0.4082887621339764,0.10633034639560628,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, -38642.82937543507, 77285.65875087028], [-38642.82937543507, -193.21414687717535, 14389.861914384453], [77285.65875087028, 14389.861914384453, 114.59440083156807]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",7.591824103636758,123882.48718434364,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8686198026675047,0.11954087481473656,0.011839322517758709,"[-0.9488412616132893, -0.9488413010473794, -0.9488413693957505]","[[10.018379108008268, -2667.3209658845562, 5369.149561652087], [-2667.3209658845562, -13.885238379442288, -4439.07886932207], [5369.149561652087, -4439.07886932207, 1.6284118655456759]]","[[2.1708512524184824, 1.8735876934400548, 1.8727206348067895], [1.8735876934400548, 1.9932407528418277, 1.5534500913052955], [1.8727206348067895, 1.5534500913052955, 1.9939422424730042]]",3.1341277454697574,10549.685992316818,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.12256306321865887,0.6630707739127827,0.21436616286855845,"[-2.0, -2.0, -2.0]","[[-35.97465478596149, -38642.82937543493, 77285.6587508707], [-38642.82937543493, -193.21414687717606, 14389.861914384595], [77285.6587508707, 14389.861914384595, 114.59440083156807]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",9.188185316331404,123882.4871843441,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.11738694110924146,0.5773702468362386,0.3052428120545201,"[-1.9786526756543186, -1.9786526581645127, -1.978652643412034]","[[-32.30455347245709, -37814.128551548834, 72190.13210467892], [-37814.128551548834, -189.30734416070862, 13365.064185608446], [72190.13210467892, 13365.064185608446, 102.66010981046563]]","[[0.0005779196891144827, 0.0005779197036919129, 0.0005779197648102285], [0.0005779197036919129, 0.0005779197182695909, 0.0005779197793877467], [0.0005779197648102285, 0.0005779197793877467, 0.0005779198405062621]]",7.350484859419495,116790.17203571479,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.09457149567583549,0.6177823047894646,0.28764619953469983,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, -38642.829375435635, 77285.65875087028], [-38642.829375435635, -193.21414687717606, 14389.861914384312], [77285.65875087028, 14389.861914384312, 114.59440083156949]]","[[1.7360524751380935e-05, 1.736056665338672e-05, 1.7360553285995022e-05], [1.736056665338672e-05, 1.7360608555498965e-05, 1.7360595188076372e-05], [1.7360553285995022e-05, 1.7360595188076372e-05, 1.736058182066442e-05]]",8.477135155175873,123882.48718434396,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3143484844267857,0.5406576253897644,0.1449938901834499,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, -38642.82937543535, 77285.65875087028], [-38642.82937543535, -193.21414687717535, 14389.86191438417], [77285.65875087028, 14389.86191438417, 114.59440083156736]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",8.120891253364238,123882.48718434374,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0400150359673552,0.7687180441383781,0.1912669198942666,"[-2.0, -2.0, -2.0]","[[-35.97465478596149, -38642.829375435496, 77285.65875087013], [-38642.829375435496, -193.21414687717748, 14389.861914384312], [77285.65875087013, 14389.861914384312, 114.59440083156665]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",10.900787059102745,123882.48718434368,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
