lambda1,lambda2,lambda3,x_opt,cov_matrix,sensitivity_norm,P_matrix,P_flattened
0.16283216957371655,0.5865031477402265,0.250664682686057,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290045], [-12880.943125145022, -64.40471562572547, 4796.6206381281745], [25761.886250290045, 4796.6206381281745, 38.19813361052233]]",41294.16239478116,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.13329417300740476,0.5712510968069137,0.2954547301856817,-1.986349795027782,"[[-11.475098270917883, -12777.652460264548, 24535.94078179385], [-12777.652460264548, -63.88826230132274, 4637.9268841415205], [24535.94078179385, 4637.9268841415205, 35.092117218221475]]",39668.473140466536,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.17132445951154232,0.6446269442072677,0.18404859628118994,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290187], [-12880.943125145022, -64.40471562572512, 4796.620638128104], [25761.886250290187, 4796.620638128104, 38.198133610523044]]",41294.16239478131,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8062702538059309,0.0683987445709767,0.12533100162309238,-1.0145868328664192,"[[4.115924316088804, -992.1231272501485, 1985.6735717892393], [-992.1231272501485, -5.145367329308859, -1774.649631270484], [1985.6735717892393, -1774.649631270484, 0.4174593044771413]]",4019.1071003521206,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.025140171924033707,0.21473497089586163,0.7601248571801047,-1.4732870442495243,"[[8.236611299779284, -2977.128926828314, 5870.0421149768545], [-2977.128926828314, -14.95269781212798, -3278.6056000092854], [5870.0421149768545, -3278.6056000092854, 3.250139014735254]]",10399.04772112742,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3994070156758257,0.30271710067893115,0.2978758836452431,-1.62561993086417,"[[6.885208404451415, -4679.182484737634, 8987.694800185738], [-4679.182484737634, -23.57661782900511, -2654.5493744020373], [8987.694800185738, -2654.5493744020373, 7.750432094287962]]",14813.5323669947,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0630927388515992,0.26473333123502957,0.6721739299133711,-1.511220182968557,"[[8.12779106839674, -3320.9701641275656, 6531.858875418201], [-3320.9701641275656, -16.68133725994796, -3226.3666771419607], [6531.858875418201, -3226.3666771419607, 4.127995567398912]]",11322.865875647469,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5234598423606242,0.15076823234794395,0.32577192529143195,-1.3966096838866788,"[[8.111199068824781, -2411.0109684167114, 4688.113757868315], [-2411.0109684167114, -12.20291539433509, -3234.453927654872], [4688.113757868315, -3234.453927654872, 1.8856539930443006]]",8746.792078911516,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.22463335557910738,0.41427542663920586,0.3610912177816867,-1.7281421737642175,"[[4.303370752319324, -6278.065610511447, 12117.363901497953], [-6278.065610511447, -31.549478498851258, -1609.998002082591], [12117.363901497953, -1609.998002082591, 12.809362332432173]]",19433.851820063897,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3203310304448254,0.17451311672205605,0.5051558528331186,-1.4413981513512422,"[[8.236113768781816, -2725.960791267585, 5342.747125205331], [-2725.960791267585, -13.72877888778703, -3277.7854333839327], [5342.747125205331, -3277.7854333839327, 2.611417238660163]]",9666.417950093179,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.28952712416289256,0.36448279158199964,0.34599008425510774,-1.6799376101580656,"[[5.720145023295764, -5466.293677371219, 10544.223925431772], [-5466.293677371219, -27.492343457847213, -2185.6080707011924], [10544.223925431772, -2185.6080707011924, 10.211764611800156]]",17078.545243093908,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.7312681709617525,0.06123910787059902,0.20749272116764855,-1.1331366215461214,"[[5.592319979287019, -1249.6577347932634, 2470.1281491975546], [-1249.6577347932634, -6.43025364787535, -2328.054218312943], [2470.1281491975546, -2328.054218312943, 0.3277668200127204]]",5115.281094096269,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
1.0,0.0,0.0,2.0,"[[-34.679453810091495, 0.0, 0.0], [0.0, 0.0, 18044.773902225585], [0.0, 18044.773902225585, 0.0]]",25519.187546420824,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2431795365572141,0.08504599961235684,0.6717744638304289,-1.374868193509933,"[[8.00828065498953, -2263.9183950692577, 4465.557481270234], [-2263.9183950692577, -11.393873236491281, -3202.433168811964], [4465.557481270234, -3202.433168811964, 1.6198061859955537]]",8405.023094210723,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8091844288285438,0.1460764729579396,0.04473909821351653,-1.1676904003148956,"[[5.936151000996692, -1332.0932399549833, 2586.9936721934605], [-1332.0932399549833, -7.059305867679289, -2540.2467938198647], [2586.9936721934605, -2540.2467938198647, 0.3577195690334767]]",5462.582728570898,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5888814430492274,0.12525700014125127,0.2858615568095214,-1.3425894214786165,"[[7.798686627435281, -2080.684897488165, 4046.6714922933274], [-2080.684897488165, -10.566354838548975, -3128.6904361073907], [4046.6714922933274, -3128.6904361073907, 1.247046285824993]]",7809.429001586577,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.021017320586976227,0.44588286320230236,0.5330998162107214,-1.6736818983159334,"[[5.901208440791628, -5331.039826533334, 10413.650955560704], [-5331.039826533334, -26.758882600220524, -2295.415776767946], [10413.650955560704, -2295.415776767946, 10.000959245166818]]",16860.217726067036,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.7216430321502808,0.16631289811212507,0.11204406973759427,-1.364184902052728,"[[7.93102188597814, -2221.5855797932704, 4174.643697714444], [-2221.5855797932704, -11.474599238922378, -3169.3151778465012], [4174.643697714444, -3169.3151778465012, 1.4390683909127677]]",8050.807351684348,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6184998292615903,0.27187152411183885,0.10962864662657086,-1.7516565385050178,"[[3.141504679149687, -7061.1238819623695, 12581.396066275676], [-7061.1238819623695, -35.870206474114404, -851.3023210373849], [12581.396066275676, -851.3023210373849, 13.440602848084549]]",20439.004461568304,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.7571465221578481,0.11575181926693019,0.12710165857522185,-1.1910958909404563,"[[6.268595329603244, -1416.207426502005, 2762.7525837225517], [-1416.207426502005, -7.3455666855690716, -2608.1053648118054], [2762.7525837225517, -2608.1053648118054, 0.39946182035177635]]",5734.231528951152,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.06259762068695199,0.729178051702574,0.208224327610474,-2.0,"[[-11.991551595320615, -12880.943125145093, 25761.886250290117], [-12880.943125145093, -64.40471562572547, 4796.6206381281745], [25761.886250290117, 4796.6206381281745, 38.19813361052233]]",41294.16239478129,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.263519165352977,0.7052476761860645,0.031233158460958428,-2.0,"[[-11.991551595319905, -12880.943125145093, 25761.88625029026], [-12880.943125145093, -64.40471562572476, 4796.620638128033], [25761.88625029026, 4796.620638128033, 38.198133610523044]]",41294.16239478144,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4529783552751681,0.256832238417798,0.2901894063070339,-1.561438187378919,"[[7.764548968362384, -3878.402297511947, 7457.813761204157], [-3878.402297511947, -19.57058464973347, -3028.76848806676], [7457.813761204157, -3028.76848806676, 5.4663036926694275]]",12636.033050027876,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3002488632474583,0.19809073116222106,0.5016604055903207,-1.4646555299341664,"[[8.24428559743584, -2912.0286241501603, 5702.946300697391], [-2912.0286241501603, -14.66047742838601, -3275.496320016451], [5702.946300697391, -3275.496320016451, 3.054264409897911]]",10171.777570526847,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.29488533101958736,0.5264821896989902,0.17863247928142245,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290045], [-12880.943125145022, -64.40471562572512, 4796.620638128104], [25761.886250290045, 4796.620638128104, 38.19813361052269]]",41294.16239478114,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.917471037789681,0.04686144041076772,0.03566752179955137,2.0,"[[-34.67945381009167, 4172.992378189003, -8345.98475637792], [4172.992378189003, 20.864961890944798, 13871.781524036589], [-8345.98475637792, 13871.781524036589, 6.907245959573327]]",23643.032481190647,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2589423311078977,0.5520636573285567,0.18899401156354553,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290045], [-12880.943125145022, -64.40471562572547, 4796.6206381281745], [25761.886250290045, 4796.6206381281745, 38.19813361052269]]",41294.16239478116,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2698278116438887,0.11062593205081404,0.6195462563052971,-1.3904385111480475,"[[8.085895844764579, -2362.840675050073, 4653.554345553807], [-2362.840675050073, -11.89463890609943, -3230.4370816184755], [4653.554345553807, -3230.4370816184755, 1.8191899472883577]]",8680.370145078918,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5838439013842213,0.12757704978568762,0.28857904883009106,-1.3478457403621944,"[[7.835816096575865, -2110.3286154951384, 4103.694523959138], [-2110.3286154951384, -10.713569945567514, -3141.527471188148], [4103.694523959138, -3141.527471188148, 1.2996932747060708]]",7894.6918113981355,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.15686608028048157,0.7741539454206454,0.06897997429887298,-2.0,"[[-11.991551595320615, -12880.943125145235, 25761.886250289976], [-12880.943125145235, -64.40471562572512, 4796.620638127962], [25761.886250289976, 4796.620638127962, 38.19813361052269]]",41294.16239478115,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5399476109183622,0.12460405308935564,0.3354483359922822,-1.3576898640334054,"[[7.9028443868237375, -2166.0144383803727, 4224.019581061888], [-2166.0144383803727, -10.971954591604627, -3164.4259609227543], [4224.019581061888, -3164.4259609227543, 1.406783187919114]]",8068.16509988688,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.16771602889666143,0.5728660599143393,0.2594179111889993,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290187], [-12880.943125145022, -64.40471562572512, 4796.620638128104], [25761.886250290187, 4796.620638128104, 38.19813361052269]]",41294.16239478131,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5003697349185565,0.1665949462321221,0.3330353188493214,-1.4217967521736947,"[[8.198046998987785, -2586.843597181101, 5026.273457366308], [-2586.843597181101, -13.080497509945666, -3260.7833069249637], [5026.273457366308, -3260.7833069249637, 2.2616415046698535]]",9229.085994878196,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6347768283378769,0.0013919455594815144,0.3638312261026416,-1.1628751719432462,"[[5.980830573226337, -1337.6947022373909, 0.0], [-1337.6947022373909, -6.813596547252443, -2448.613814806775], [0.0, -2448.613814806775, 0.0]]",3945.9289978844513,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.07266118740948325,0.17757830041026593,0.7497605121802507,-1.4486254059704573,"[[8.243062945631152, -2776.3755199566017, 5475.525108552759], [-2776.3755199566017, -13.949457700585555, -3284.8511470913877], [5475.525108552759, -3284.8511470913877, 2.757247150879394]]",9846.82876561667,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.33010778307373384,0.6471850020393337,0.022707214886932368,-2.0,"[[-11.991551595320615, -12880.943125145093, 25761.886250290117], [-12880.943125145093, -64.40471562572512, 4796.620638127962], [25761.886250290117, 4796.620638127962, 38.19813361052233]]",41294.16239478124,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.024694090269118226,0.9024389365733229,0.07286697315755895,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250289903], [-12880.943125145022, -64.40471562572512, 4796.620638127962], [25761.886250289903, 4796.620638127962, 38.19813361052198]]",41294.162394780935,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.579144695782283,0.2457920428002898,0.17506326141742715,-1.5932463352455248,"[[7.373758707889877, -4310.689743086442, 8077.267120542366], [-4310.689743086442, -21.85380838794382, -2800.9499370596377], [8077.267120542366, -2800.9499370596377, 6.405001160752022]]",13540.302599300283,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.513986584453042,0.23212196568079768,0.2538914498661602,-1.5317962265624279,"[[8.008128457421737, -3564.0195721822643, 6826.330864202976], [-3564.0195721822643, -18.02020524309116, -3128.8453608694585], [6826.330864202976, -3128.8453608694585, 4.583627839342608]]",11755.076078399836,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8991199617834584,0.07503778935516156,0.02584224886138003,2.0,"[[-34.679453810091495, 4172.992378188967, -8345.984756377973], [4172.992378188967, 20.864961890944887, 13871.781524036607], [-8345.984756377973, 13871.781524036607, 6.907245959573238]]",23643.032481190694,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2631677241828045,0.19554448679016176,0.5412877890270337,-1.4618471411277592,"[[8.245513757227574, -2887.3623149323357, 5663.348840534983], [-2887.3623149323357, -14.529930419586012, -3278.2134361753456], [5663.348840534983, -3278.2134361753456, 3.001314337934069]]",10115.058933889843,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.004203688952949684,0.5735421103368207,0.4222542007102298,-1.843699703221857,"[[-0.7981982668962218, -8674.682857694976, 16803.33066465984], [-8674.682857694976, -43.521590522943754, 0.0], [16803.33066465984, 0.0, 0.0]]",26743.335300237544,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8284128200145506,0.16847767814409745,0.0031095018413519393,-1.1982810187435027,"[[6.622803493428897, 0.0, 2622.0888272760676], [0.0, -6.93824713116904, -2878.8137154171477], [2622.0888272760676, -2878.8137154171477, 0.4112888752004773]]",5506.898276013244,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2734795272323575,0.30662532335237785,0.4198951494152647,-1.5852015567631466,"[[7.505071360738036, -4134.252502208433, 8039.106309785815], [-4134.252502208433, -20.7967695455201, -2942.2222845730416], [8039.106309785815, -2942.2222845730416, 6.299093393595534]]",13444.419677995895,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.36558886106672717,0.2696708563593096,0.36474028257396324,-1.5579244357230002,"[[7.801465608834324, -3825.1691671781705, 7413.10853364185], [-3825.1691671781705, -19.26815663936834, -3060.316942602217], [7413.10853364185, -3060.316942602217, 5.388995650509454]]",12565.975303275298,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.07211493954779617,0.1344808706493952,0.7934041898028087,-1.42100249737459,"[[8.196718348496734, -2568.952506568447, 5072.735463158669], [-2568.952506568447, -12.908398622296335, -3271.1152714914424], [5072.735463158669, -3271.1152714914424, 2.277236959908091]]",9277.119884851532,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3739540605731956,0.5736817687298824,0.0523641706969221,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290187], [-12880.943125145022, -64.40471562572476, 4796.620638128033], [25761.886250290187, 4796.620638128033, 38.19813361052269]]",41294.1623947813,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.01831481838572036,0.9367091787220364,0.04497600289224315,-2.0,"[[-11.99155159532026, -12880.943125144739, 25761.886250290187], [-12880.943125144739, -64.40471562572512, 4796.620638128245], [25761.886250290187, 4796.620638128245, 38.19813361052269]]",41294.162394781175,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5428972421935887,0.18545171796829038,0.27165103983812094,-1.4479773185809603,"[[8.242526668792038, -2791.925187236863, 5384.625978049051], [-2791.925187236863, -14.138907034097326, -3263.331453965019], [5384.625978049051, -3263.331453965019, 2.6982726865077744]]",9740.483860399592,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.09908439182105627,0.6503847925997439,0.2505308155791998,-2.0,"[[-11.991551595319905, -12880.943125144951, 25761.886250290117], [-12880.943125144951, -64.40471562572547, 4796.620638128317], [25761.886250290117, 4796.620638128317, 38.198133610523044]]",41294.16239478123,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0893807228310374,0.5787677747578253,0.33185150241113726,-1.9423931119512483,"[[-7.602886015214239, -11419.310213390332, 21893.442832651574], [-11419.310213390332, -57.305095778279735, 3204.8107310707505], [21893.442832651574, 3204.8107310707505, 30.224693561064342]]",35213.53217850203,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3698560437398964,0.3795579379385029,0.2505860183216009,-1.776971410090614,"[[2.376899401378907, -7290.135135034106, 13838.689940819932], [-7290.135135034106, -36.69104374790901, -771.1879740807958], [13838.689940819932, -771.1879740807958, 15.696464785355602]]",22147.277014895113,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.11244300492447722,0.8500760003644093,0.03748099471111345,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290187], [-12880.943125145022, -64.40471562572512, 4796.620638128245], [25761.886250290187, 4796.620638128245, 38.1981336105234]]",41294.16239478135,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.372934137916184,0.6263950376675823,0.0006708244162338038,-2.0,"[[-11.99155159532026, 0.0, 25761.886250290045], [0.0, -64.40471562572512, 4796.620638128104], [25761.886250290045, 4796.620638128104, 38.19813361052269]]",37059.013158746086,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.26217162648665443,0.00915027189549922,0.7286781016178463,-1.321832503653973,"[[7.65053295395095, -1965.4080929225158, 0.0], [-1965.4080929225158, -9.895596391076023, -3067.9192267705166], [0.0, -3067.9192267705166, 1.0695397029659048]]",5152.676227439935,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.10529176423560085,0.17709476626045298,0.7176134695039462,-1.447890930039271,"[[8.242536558994118, -2771.1770726560303, 5462.0486813107045], [-2771.1770726560303, -13.926407042547417, -3284.208907763251], [5462.0486813107045, -3284.208907763251, 2.742219668986401]]",9828.485235970935,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3824897853629702,0.5614105842509131,0.05609963038611673,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290045], [-12880.943125145022, -64.40471562572512, 4796.620638128104], [25761.886250290045, 4796.620638128104, 38.19813361052269]]",41294.16239478114,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.10916335059004872,0.2803802534369647,0.6104563959729865,-1.5283080969180978,"[[8.035469241264082, -3491.1178293727826, 6853.204129692826], [-3491.1178293727826, -17.540182226906076, -3183.6908228946113], [6853.204129692826, -3183.6908228946113, 4.57347527723293]]",11772.034180149496,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.9285508468766844,0.07056569238945373,0.0008834607338617772,2.0,"[[-34.679453810091495, 0.0, -8345.984756377957], [0.0, 20.864961890944844, 13871.781524036616], [-8345.984756377957, 13871.781524036616, 6.907245959573283]]",22894.655580064788,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5502535045332857,0.2879166143009555,0.16182988116575878,-1.7080414720027595,"[[4.826563681732843, -6072.6489436965985, 11245.113658197602], [-6072.6489436965985, -30.720571154136067, -1689.9898441309347], [11245.113658197602, -1689.9898441309347, 11.326682859032022]]",18231.086622793726,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.08655942971042307,0.6446461374270458,0.2687944328625312,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250289903], [-12880.943125145022, -64.40471562572512, 4796.620638127962], [25761.886250289903, 4796.620638127962, 38.19813361052233]]",41294.162394780935,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3216040646727088,0.3073687614443344,0.37102717388295675,-1.601134297759622,"[[7.2874993772188645, -4338.7450431959705, 8403.330271221705], [-4338.7450431959705, -21.8368334887332, -2842.484660329667], [8403.330271221705, -2842.484660329667, 6.850145463560864]]",13965.720581553716,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6164257993402862,0.0399905273768711,0.34358367328284267,-1.218433929695046,"[[6.627180887179351, -1518.083357183846, 2989.9493468529045], [-1518.083357183846, -7.723418875862054, -2695.6374359483257], [2989.9493468529045, -2695.6374359483257, 0.47466809438412305]]",6084.5521215958815,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.16596807044690576,0.7218338233217866,0.11219810623130767,-2.0,"[[-11.991551595320615, -12880.943125144951, 25761.886250290117], [-12880.943125144951, -64.40471562572547, 4796.6206381281745], [25761.886250290117, 4796.6206381281745, 38.19813361052269]]",41294.162394781204,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5525216769428366,0.1043659428670634,0.3431123801901,-1.327940298772512,"[[7.691251941465804, -1999.7041080807953, 3908.5941851285706], [-1999.7041080807953, -10.136155052164275, -3089.2297802663556], [3908.5941851285706, -3089.2297802663556, 1.1138114501365592]]",7592.015177535726,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2695430869510307,0.21729787204483916,0.5131590410041301,-1.4827611351615446,"[[8.221005178961072, -3066.151006668356, 6004.703249081018], [-3066.151006668356, -15.429478765999782, -3262.5349190822203], [6004.703249081018, -3262.5349190822203, 3.4383284175626194]]",10592.64234658851,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.31821863274953743,0.15137381406123548,0.530407553189227,-1.4198841561290616,"[[8.19342999354955, -2565.3673237504645, 5035.662888035972], [-2565.3673237504645, -12.920744250595018, -3266.260413894084], [5035.662888035972, -3266.260413894084, 2.248730953329936]]",9231.206517724531,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8963481759035172,0.08442345782179553,0.019228366274687245,2.0,"[[-34.67945381009145, 4172.992378188977, -8345.984756377946], [4172.992378188977, 20.864961890944798, 13871.781524036625], [-8345.984756377946, 13871.781524036625, 6.907245959573283]]",23643.0324811907,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.25162416954972155,0.5722080693890774,0.17616776106120094,-2.0,"[[-11.991551595319905, -12880.943125144951, 25761.88625029026], [-12880.943125144951, -64.40471562572476, 4796.6206381281745], [25761.88625029026, 4796.6206381281745, 38.198133610523044]]",41294.16239478138,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6975420256303075,0.03165691802886304,0.2708010563408294,-1.135432667970777,"[[5.633755781487082, -1258.3788744270041, 2490.949350849343], [-1258.3788744270041, -6.445206620717303, -2330.0013966919096], [2490.949350849343, -2330.0013966919096, 0.32883245448465104]]",5141.45684853989,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4308434096983375,0.36599561242611645,0.203160977875546,-1.8158554526797224,"[[0.4701194213087234, -8206.498777765673, 15373.444892747513], [-8206.498777765673, -41.34232321337965, 51.26018761192341], [15373.444892747513, 51.26018761192341, 18.296230881338538]]",24645.205608678974,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.38036604304735155,0.040021905289320016,0.5796120516633285,-1.3173045201488396,"[[7.612107565405601, -1942.8601061640547, 3831.747701753745], [-1942.8601061640547, -9.799285976875094, -3055.1664299757595], [3831.747701753745, -3055.1664299757595, 1.029197679297944]]",7455.349122822792,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.00927188028273806,0.26112154773969665,0.7296065719775653,-1.5048706874354283,"[[8.155031287666148, -3259.2367205900528, 6419.271255928365], [-3259.2367205900528, -16.3665985011459, 0.0], [6419.271255928365, 0.0, 3.9729719218392745]]",10181.340042973181,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.37712855652717087,0.38978689292253443,0.2330845505502949,-1.81510388111477,"[[0.5614568097961126, -8144.14704367941, 15384.620064719242], [-8144.14704367941, -40.9886098965746, -17.537659440307607], [15384.620064719242, -17.537659440307607, 18.352595527587923]]",24617.675835622722,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.17098110781627737,0.6305256834763416,0.1984932087073809,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290187], [-12880.943125145022, -64.40471562572547, 4796.620638128317], [25761.886250290187, 4796.620638128317, 38.198133610523044]]",41294.16239478137,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
